RECORDING_SESSION_LABEL,id,rel_start,rel_end,ioa
sub16,25,-1870,-1677,0
sub16,25,-1458,-1396,a
sub16,25,-1380,-852,0
sub16,25,-654,-572,0
sub16,25,-551,4,a
sub16,25,33,187,a
sub16,25,243,426,b
sub16,25,486,758,c
sub16,39,-1870,-1594,0
sub16,39,-1382,-1309,b
sub16,39,-1291,-1144,b
sub16,39,-1125,-1010,b
sub16,39,-706,-641,b
sub16,39,-631,-561,b
sub16,39,-551,-422,b
sub16,39,-403,-45,b
sub16,39,-19,159,b
sub16,39,219,413,a
sub16,39,477,1018,c
sub16,36,-1873,-1721,0
sub16,36,-1524,-1496,0
sub16,36,-1484,-1438,0
sub16,36,-1176,-1096,0
sub16,36,-1072,-1043,b
sub16,36,-1007,-927,b
sub16,36,-883,-842,0
sub16,36,-493,-399,c
sub16,36,-361,-14,c
sub16,36,15,300,c
sub16,36,356,605,a
sub16,36,659,866,b
sub16,40,-1867,-1333,0
sub16,40,-1180,-1018,c
sub16,40,-996,-883,c
sub16,40,-730,-598,0
sub16,40,-138,41,c
sub16,40,63,239,c
sub16,40,299,584,a
sub16,40,605,1196,a
sub16,7,-1836,-1498,b
sub16,7,-1446,-1245,a
sub16,7,-1209,-1006,a
sub16,7,-967,-911,0
sub16,7,-721,-615,b
sub16,7,-576,-413,b
sub16,7,-368,-68,0
sub16,7,-33,243,a
sub16,7,298,471,b
sub16,7,536,842,c
sub16,41,-1873,-1169,0
sub16,41,-992,-836,0
sub16,41,-678,61,b
sub16,41,98,253,b
sub16,41,300,475,c
sub16,41,532,889,a
sub16,9,-1869,-1391,0
sub16,9,-1201,-983,0
sub16,9,-908,-867,b
sub16,9,-649,-283,b
sub16,9,-227,6,a
sub16,9,37,166,a
sub16,9,222,461,b
sub16,9,507,696,c
sub16,9,752,937,a
sub16,14,-1868,-1595,0
sub16,14,-1366,-1334,0
sub16,14,-1309,-1075,0
sub16,14,-1045,-935,0
sub16,14,-730,-355,0
sub16,14,-305,52,a
sub16,14,86,249,a
sub16,14,307,444,c
sub16,14,475,590,c
sub16,14,649,795,b
sub16,47,-1872,-1400,0
sub16,47,-1211,-1037,c
sub16,47,-553,-359,0
sub16,47,-338,-36,b
sub16,47,-9,274,b
sub16,47,330,524,c
sub16,47,578,858,a
sub16,47,919,1337,b
sub16,6,-1877,-1498,0
sub16,6,-1304,-1111,c
sub16,6,-1065,-856,c
sub16,6,-700,-475,0
sub16,6,348,481,b
sub16,6,542,886,a
sub16,6,966,1137,0
sub16,49,-1871,-1627,0
sub16,49,-1347,-1225,a
sub16,49,-1217,-1000,a
sub16,49,-807,-710,0
sub16,49,-550,-220,0
sub16,49,-184,-5,a
sub16,49,21,176,a
sub16,49,230,521,b
sub16,49,580,837,c
sub16,49,888,925,a
sub16,50,-1868,-1792,0
sub16,50,-1428,-1344,0
sub16,50,-1113,-1002,0
sub16,50,-979,-858,a
sub16,50,-833,-783,a
sub16,50,-597,-34,a
sub16,50,-9,150,a
sub16,50,204,495,c
sub16,50,542,866,b
sub16,11,-1862,-1511,0
sub16,11,-1492,-1462,b
sub16,11,-1265,-1146,b
sub16,11,-1111,-919,b
sub16,11,-903,-881,0
sub16,11,-720,-205,b
sub16,11,-182,138,b
sub16,11,167,371,b
sub16,11,433,675,a
sub16,11,737,1101,c
sub16,3,-184,299,b
sub16,3,359,535,a
sub16,3,564,739,a
sub16,3,796,1101,c
sub16,34,-1874,-1827,0
sub16,34,-1635,-1548,b
sub16,34,-1296,-882,0
sub16,34,-859,-389,a
sub16,34,-363,168,0
sub16,34,224,367,0
sub16,34,405,561,b
sub16,34,620,819,c
sub16,18,-1875,-1478,0
sub16,18,-1426,-1156,b
sub16,18,-1108,-738,0
sub16,18,-591,-381,b
sub16,18,-335,89,0
sub16,18,130,363,a
sub16,18,469,691,c
sub16,18,750,945,b
sub16,18,973,1275,b
sub16,18,1336,1776,a
sub16,1,-1870,-1540,0
sub16,1,-1338,-1209,0
sub16,1,-1021,-912,a
sub16,1,-875,-610,a
sub16,1,-570,-343,0
sub16,1,-319,14,0
sub16,1,49,194,a
sub16,1,241,388,b
sub16,1,448,854,c
sub16,35,-1868,-1604,0
sub16,35,-1445,-1298,0
sub16,35,-1270,-1231,a
sub16,35,-1212,-1186,0
sub16,35,-1135,-1057,c
sub16,35,-1036,-561,c
sub16,35,-521,-253,0
sub16,35,-230,-34,0
sub16,35,17,291,b
sub16,35,351,579,a
sub16,35,636,815,c
sub17,15,-1877,-1649,0
sub17,15,-1640,-1591,c
sub17,15,-1441,-887,c
sub17,15,-874,-630,0
sub17,15,-616,-295,c
sub17,15,-155,11,c
sub17,15,51,143,0
sub17,15,189,380,c
sub17,15,398,504,c
sub17,15,566,722,0
sub17,15,765,1028,c
sub17,15,1052,1345,c
sub17,15,1386,1829,c
sub17,12,-1872,-1226,0
sub17,12,-1212,-810,b
sub17,12,-597,-294,0
sub17,12,-281,-47,0
sub17,12,-20,254,0
sub17,12,300,525,b
sub17,12,572,726,a
sub17,12,770,1267,0
sub17,7,-1874,-1617,0
sub17,7,-1393,-600,0
sub17,7,-592,-48,0
sub17,7,-24,297,0
sub17,7,344,592,b
sub17,7,640,1043,c
sub17,7,1176,1419,0
sub17,52,-1873,-1615,0
sub17,52,-1599,-1379,b
sub17,52,-1118,22,0
sub17,52,44,185,0
sub17,52,201,493,c
sub17,52,677,758,b
sub17,52,790,948,b
sub17,52,1002,1201,0
sub17,52,1247,1572,b
sub17,40,-1870,-917,0
sub17,40,-749,14,0
sub17,40,40,182,c
sub17,40,200,387,c
sub17,40,443,607,a
sub17,40,653,943,b
sub17,40,1100,1243,a
sub17,20,-1872,-1673,0
sub17,20,-1474,-506,0
sub17,20,-319,-51,0
sub17,20,-24,144,a
sub17,20,167,425,a
sub17,20,484,694,b
sub17,20,754,1287,c
sub17,20,1334,1396,0
sub17,27,-1873,-1578,0
sub17,27,-1317,-470,0
sub17,27,-445,-199,0
sub17,27,-173,-5,0
sub17,27,43,244,b
sub17,27,299,436,a
sub17,27,486,798,c
sub17,27,847,1243,b
sub17,54,-1873,-1366,0
sub17,54,-1347,-1066,0
sub17,54,-1043,-740,0
sub17,54,-558,30,0
sub17,54,56,468,c
sub17,54,518,668,b
sub17,54,713,1184,a
sub17,36,-1867,-868,0
sub17,36,-685,-7,0
sub17,36,13,182,b
sub17,36,228,556,c
sub17,36,607,750,a
sub17,36,806,1290,b
sub17,23,-1870,-1412,0
sub17,23,-1237,-623,0
sub17,23,-608,-309,0
sub17,23,-291,-35,0
sub17,23,-1,46,b
sub17,23,166,354,b
sub17,23,402,631,c
sub17,23,685,978,a
sub17,23,1041,1205,b
sub17,23,1252,1478,a
sub17,14,-1871,-978,0
sub17,14,-825,-562,a
sub17,14,-538,-71,a
sub17,14,-47,165,a
sub17,14,218,380,c
sub17,14,430,960,b
sub17,51,-1877,-1582,0
sub17,51,-1427,-62,0
sub17,51,-16,193,b
sub17,51,244,392,a
sub17,51,440,748,c
sub17,51,813,1090,b
sub17,44,-1873,-1419,0
sub17,44,-1404,-920,0
sub17,44,-746,-69,0
sub17,44,-38,182,a
sub17,44,232,398,c
sub17,44,448,810,b
sub17,44,868,1039,c
sub17,44,1064,1184,c
sub17,3,-1873,-1361,0
sub17,3,-1111,-809,0
sub17,3,-788,-30,b
sub17,3,4,193,b
sub17,3,247,444,a
sub17,3,495,672,c
sub17,3,689,840,c
sub17,3,907,1396,b
sub17,9,-1874,-686,0
sub17,9,-517,-79,b
sub17,9,-43,181,b
sub17,9,235,408,a
sub17,9,458,1136,c
sub17,39,-1868,-1164,0
sub17,39,-923,26,0
sub17,39,70,264,b
sub17,39,324,471,a
sub17,39,520,812,c
sub17,39,876,1242,b
sub17,39,1296,1457,a
sub17,39,1503,1673,c
sub17,16,-1871,-1492,0
sub17,16,-1299,-1062,0
sub17,16,-1049,0,c
sub17,16,26,181,c
sub17,16,234,429,a
sub17,16,479,1054,b
sub17,30,-1874,-1699,0
sub17,30,-1530,-1202,0
sub17,30,-1186,-991,0
sub17,30,-970,-694,0
sub17,30,-678,-65,0
sub17,30,-28,203,c
sub17,30,256,509,b
sub17,30,556,965,a
sub17,30,1012,1172,b
sub17,13,-1872,-1673,0
sub17,13,-1484,-1340,0
sub17,13,-918,-357,0
sub17,13,-329,-74,a
sub17,13,-46,122,a
sub17,13,176,373,b
sub17,13,422,1490,c
sub17,34,-1877,-1859,0
sub17,34,-1499,-537,0
sub17,34,-522,-58,0
sub17,34,-13,246,c
sub17,34,297,509,a
sub17,34,561,817,b
sub17,34,878,1243,c
sub17,26,-1873,-1514,0
sub17,26,-1490,-1282,0
sub17,26,-1003,-802,a
sub17,26,-773,-437,a
sub17,26,-411,-47,a
sub17,26,-17,252,a
sub17,26,312,469,c
sub17,26,518,1113,b
sub17,26,1181,1338,a
sub17,26,1354,1490,a
sub17,19,-1871,-1542,0
sub17,19,-1336,-674,0
sub17,19,-653,-439,0
sub17,19,-416,-42,0
sub17,19,-4,494,a
sub17,19,547,761,b
sub17,19,821,1208,c
sub17,19,1262,1455,b
sub17,53,-1877,-1738,0
sub17,53,-1543,-970,0
sub17,53,-937,-388,b
sub17,53,-363,34,b
sub17,53,58,563,b
sub17,53,622,830,c
sub17,53,882,1189,a
sub17,53,1230,1349,0
sub17,2,-1870,-1337,0
sub17,2,-1319,-1000,0
sub17,2,-745,-356,0
sub17,2,-318,-64,0
sub17,2,-16,248,a
sub17,2,299,435,c
sub17,2,456,641,c
sub17,2,689,942,b
sub17,2,999,1102,a
sub17,5,-1866,-1379,0
sub17,5,-1205,-21,0
sub17,5,12,253,b
sub17,5,313,471,c
sub17,5,518,878,a
sub17,43,-1872,-1668,0
sub17,43,-578,-412,0
sub17,43,-388,-145,a
sub17,43,-122,30,0
sub17,43,65,324,a
sub17,43,374,787,b
sub17,43,837,1257,a
sub17,43,1311,1573,c
sub17,43,1631,1772,b
sub17,43,1822,1949,a
sub17,18,-1869,-1742,0
sub17,18,-1572,-1524,0
sub17,18,-1236,-919,0
sub17,18,-894,-257,0
sub17,18,-238,-50,0
sub17,18,-11,292,c
sub17,18,304,526,c
sub17,18,578,815,b
sub17,18,864,1161,a
sub17,25,-1877,137,0
sub17,25,189,432,a
sub17,25,481,627,b
sub17,25,675,760,c
sub17,32,-1875,-12,0
sub17,32,28,308,a
sub17,32,361,453,c
sub17,32,563,1078,b
sub17,21,-1871,857,0
sub17,21,889,1432,a
sub17,45,-1867,1124,0
sub17,45,1157,1773,c
sub17,29,-1871,-1422,0
sub17,29,-1047,-598,0
sub17,29,-546,-383,0
sub17,29,-330,2,0
sub17,29,41,93,a
sub17,29,146,297,b
sub17,29,319,386,b
sub17,29,430,562,c
sub17,29,585,679,c
sub17,29,728,953,a
sub17,29,1048,1193,0
sub17,29,1233,1313,0
sub17,42,-1875,-1599,0
sub17,42,-1396,-1265,c
sub17,42,-1232,-803,0
sub17,42,-782,-63,c
sub17,42,-40,230,c
sub17,42,282,528,b
sub17,42,578,724,a
sub17,42,744,957,a
sub17,42,1022,1236,c
sub17,42,1404,1456,b
sub17,42,1812,1947,a
sub17,42,2000,2272,c
sub17,42,2321,2445,b
sub17,37,-1868,-1715,0
sub17,37,-1471,-875,0
sub17,37,-851,-244,0
sub17,37,-222,-46,0
sub17,37,0,187,a
sub17,37,240,466,b
sub17,37,515,753,c
sub17,37,964,1069,a
sub17,37,1094,1451,a
sub17,37,1511,1769,c
sub17,48,-1872,-1701,0
sub17,48,-1393,-836,0
sub17,48,-787,-628,a
sub17,48,-586,-299,c
sub17,48,-274,-66,c
sub17,48,-45,147,c
sub17,48,198,489,b
sub17,48,538,679,a
sub17,48,705,908,a
sub17,48,966,1154,c
sub17,48,1168,1236,c
sub17,48,1288,1465,b
sub17,48,1517,1619,a
sub17,41,-1869,-1501,0
sub17,41,-1337,-917,0
sub17,41,-891,-616,0
sub17,41,-591,-174,0
sub17,41,11,114,0
sub17,41,158,389,b
sub17,41,438,609,c
sub17,41,659,807,a
sub17,41,828,1561,a
sub17,8,-1871,-1648,0
sub17,8,-1443,-185,0
sub17,8,-163,23,a
sub17,8,49,664,a
sub17,8,716,932,b
sub17,8,997,1147,c
sub17,8,1169,1708,c
sub17,8,1768,1914,a
sub17,49,-1879,-1637,0
sub17,49,-1355,-1205,0
sub17,49,-1149,-1044,0
sub17,49,-223,-32,a
sub17,49,-8,238,a
sub17,49,288,539,b
sub17,49,589,851,c
sub17,49,917,1127,a
sub17,1,-1872,-1734,0
sub17,1,-693,-34,0
sub17,1,4,222,a
sub17,1,275,421,b
sub17,1,470,981,c
sub17,33,-1874,-1537,0
sub17,33,-1496,-1034,b
sub17,33,-980,-738,0
sub17,33,-689,-508,b
sub17,33,-454,-372,0
sub17,33,-309,-219,0
sub17,33,-211,-145,0
sub17,33,18,178,b
sub17,33,203,301,b
sub17,33,349,532,a
sub17,33,579,1538,c
sub17,11,-1874,-1729,0
sub17,11,-425,-207,0
sub17,11,-163,-3,0
sub17,11,33,237,b
sub17,11,254,403,b
sub17,11,450,716,a
sub17,11,779,1369,c
sub17,11,1416,1466,b
sub17,50,-1868,-1669,0
sub17,50,-1479,-968,0
sub17,50,-943,-690,c
sub17,50,-464,-62,0
sub17,50,-22,176,a
sub17,50,226,398,c
sub17,50,447,913,b
sub17,38,-1871,-1298,0
sub17,38,-1088,-68,0
sub17,38,-25,188,a
sub17,38,237,704,c
sub17,38,757,936,b
sub17,6,-1867,-1244,0
sub17,6,-1096,1242,0
sub17,6,1295,1581,c
sub17,47,-1870,-1424,0
sub17,47,-1231,-883,0
sub17,47,-869,-745,0
sub17,47,-723,-514,0
sub17,47,-497,-354,0
sub17,47,-335,-70,0
sub17,47,-24,226,b
sub17,47,235,309,b
sub17,47,358,601,c
sub17,47,655,856,a
sub17,47,1047,1122,c
sub17,47,1144,1677,c
sub17,47,1701,1867,c
sub17,47,1891,2032,c
sub17,35,-1871,-1598,0
sub17,35,-1403,-1193,0
sub17,35,-1167,-919,b
sub17,35,-893,-429,0
sub17,35,-411,-58,0
sub17,35,-31,147,0
sub17,35,191,385,b
sub17,35,436,571,a
sub17,35,594,829,a
sub17,35,891,1072,c
sub17,35,1121,1301,b
sub17,46,-1873,-1582,0
sub17,46,-1572,-1310,0
sub17,46,-1116,-686,0
sub17,46,-662,-471,c
sub17,46,-449,-208,0
sub17,46,-189,-66,c
sub17,46,-28,314,c
sub17,46,365,510,a
sub17,46,559,1030,b
sub17,10,-1876,-54,0
sub17,10,-26,130,c
sub17,10,156,478,c
sub17,10,528,728,a
sub17,10,775,1196,b
sub17,24,-1873,1232,0
sub17,31,-1878,-1503,0
sub17,31,-1359,1089,0
sub17,28,-1878,-1495,0
sub17,28,-1471,-1279,0
sub17,28,-1226,-948,0
sub17,28,-909,-676,0
sub17,28,-604,-384,0
sub17,28,-313,-132,0
sub17,28,-71,75,c
sub17,28,97,247,c
sub17,28,296,391,a
sub17,28,523,630,b
sub17,28,654,877,b
sub17,28,934,1095,a
sub17,28,1159,1310,c
sub17,28,1329,1443,c
sub17,28,1497,1654,b
sub17,22,-1877,-1769,0
sub17,22,-1527,-1490,0
sub17,22,-1247,-1106,0
sub17,22,-1056,-818,0
sub17,22,-764,-490,c
sub17,22,-284,-58,c
sub17,22,-32,162,c
sub17,22,211,409,a
sub17,22,455,680,b
sub17,22,743,928,a
sub17,22,976,1066,c
sub17,4,-1874,-1758,0
sub17,4,-1344,-976,0
sub17,4,-951,-716,0
sub17,4,-544,-50,0
sub17,4,-4,218,c
sub17,4,275,470,a
sub17,4,518,841,b
sub17,4,900,1325,c
sub17,17,-1868,-1719,0
sub17,17,-1485,-296,0
sub17,17,-277,-35,b
sub17,17,14,243,b
sub17,17,292,457,c
sub17,17,506,545,0
sub17,17,584,959,a
sub18,12,-1868,-1480,0
sub18,12,-1377,-1222,0
sub18,12,-1063,-416,0
sub18,12,-394,-45,c
sub18,12,-8,51,0
sub18,12,93,234,c
sub18,12,294,458,b
sub18,12,531,685,a
sub18,12,718,989,a
sub18,12,1044,1453,b
sub18,12,1518,1772,c
sub18,23,-1871,-1603,0
sub18,23,-1436,-1175,0
sub18,23,-1137,-824,b
sub18,23,-783,-61,0
sub18,23,-25,179,b
sub18,23,225,396,c
sub18,23,466,576,a
sub18,23,611,776,a
sub18,23,846,1045,b
sub18,23,1106,1266,c
sub18,34,-1874,-1386,0
sub18,34,-1321,-953,0
sub18,34,-800,-412,0
sub18,34,-390,-62,0
sub18,34,-15,120,c
sub18,34,178,337,a
sub18,34,412,607,b
sub18,34,640,665,b
sub18,34,730,978,c
sub18,34,1035,1184,a
sub18,43,-1870,-902,0
sub18,43,-733,-286,0
sub18,43,-264,-68,0
sub18,43,-26,155,a
sub18,43,205,329,b
sub18,43,392,645,c
sub18,43,713,907,a
sub18,43,938,1478,a
sub18,30,-1867,-1607,0
sub18,30,-1457,-1353,0
sub18,30,-1192,-956,0
sub18,30,-772,-350,0
sub18,30,-338,-69,0
sub18,30,-39,253,c
sub18,30,312,528,b
sub18,30,577,730,a
sub18,30,795,1137,c
sub18,38,-1878,-1606,0
sub18,38,-1587,-1270,0
sub18,38,-1249,-1015,0
sub18,38,-878,-827,0
sub18,38,-670,-59,0
sub18,38,-32,89,a
sub18,38,115,239,a
sub18,38,303,519,c
sub18,38,568,799,b
sub18,38,870,1183,a
sub18,54,-1872,-1277,0
sub18,54,-1130,-1016,0
sub18,54,-837,-388,0
sub18,54,-357,-62,0
sub18,54,-18,140,c
sub18,54,202,372,b
sub18,54,427,622,a
sub18,54,691,821,c
sub18,54,853,1021,c
sub18,54,1084,1137,b
sub18,16,-1875,-1283,0
sub18,16,-1136,-683,0
sub18,16,-653,-78,0
sub18,16,-22,139,c
sub18,16,187,366,a
sub18,16,424,612,b
sub18,16,670,928,c
sub18,16,1000,1114,a
sub18,49,-1872,-1392,0
sub18,49,-1365,-885,0
sub18,49,-827,-534,b
sub18,49,-487,-59,0
sub18,49,-17,57,0
sub18,49,96,233,a
sub18,49,296,490,b
sub18,49,538,723,c
sub18,49,794,970,a
sub18,45,-1872,-1696,0
sub18,45,-1534,-1264,0
sub18,45,-1237,-1000,0
sub18,45,-810,-548,0
sub18,45,-508,-260,0
sub18,45,-243,-85,0
sub18,45,-39,119,b
sub18,45,181,303,a
sub18,45,365,598,c
sub18,45,663,954,b
sub18,3,-1867,-1691,0
sub18,3,-1540,-1516,0
sub18,3,-1492,-1147,0
sub18,3,-1084,-906,0
sub18,3,-747,-505,0
sub18,3,-467,-204,0
sub18,3,-182,-58,b
sub18,3,-28,193,b
sub18,3,254,453,a
sub18,3,502,807,c
sub18,3,882,1137,b
sub18,53,-1869,-1721,0
sub18,53,-1542,-1193,0
sub18,53,-1027,-772,0
sub18,53,-743,-353,0
sub18,53,-333,-65,0
sub18,53,-11,141,b
sub18,53,205,374,c
sub18,53,425,1078,a
sub18,26,-1873,-1529,0
sub18,26,-1483,-1228,0
sub18,26,-1063,-464,0
sub18,26,-414,-247,c
sub18,26,-215,-52,0
sub18,26,-21,178,a
sub18,26,240,377,c
sub18,26,438,705,b
sub18,26,780,984,a
sub18,2,-1873,-1392,0
sub18,2,-1349,-1256,a
sub18,2,-1107,-1043,a
sub18,2,-887,-388,0
sub18,2,-358,-63,0
sub18,2,-16,157,a
sub18,2,220,384,c
sub18,2,432,803,b
sub18,2,875,949,a
sub18,29,-1869,-1665,0
sub18,29,-1503,-1217,0
sub18,29,-1055,-233,0
sub18,29,-210,-48,0
sub18,29,10,193,b
sub18,29,260,369,c
sub18,29,420,817,a
sub18,29,898,1054,b
sub18,37,-1874,-1478,0
sub18,37,-1427,-1021,a
sub18,37,-826,-491,0
sub18,37,-458,-78,0
sub18,37,-51,150,a
sub18,37,211,418,b
sub18,37,464,913,c
sub18,24,-1876,-1750,0
sub18,24,-610,-332,c
sub18,24,-310,-69,c
sub18,24,-35,122,c
sub18,24,172,308,b
sub18,24,355,555,a
sub18,24,584,713,a
sub18,24,777,1019,c
sub18,18,-1873,-1649,0
sub18,18,-944,-675,0
sub18,18,-634,-218,b
sub18,18,-200,-46,0
sub18,18,-18,157,c
sub18,18,209,408,b
sub18,18,455,776,a
sub18,18,844,996,c
sub18,31,85,207,a
sub18,31,247,405,a
sub18,31,459,616,b
sub18,31,672,895,c
sub18,31,961,1066,a
sub18,46,-1875,-1703,0
sub18,46,-1532,-1389,c
sub18,46,-1195,-795,0
sub18,46,-766,-465,c
sub18,46,-446,-221,0
sub18,46,-204,-69,0
sub18,46,-22,131,c
sub18,46,180,314,a
sub18,46,375,649,b
sub18,46,737,937,c
sub18,36,-1869,-1649,0
sub18,36,-1467,-1346,0
sub18,36,-1132,-1002,a
sub18,36,-819,-510,0
sub18,36,-318,-71,0
sub18,36,-23,164,c
sub18,36,212,356,b
sub18,36,413,614,a
sub18,36,683,1019,c
sub18,4,-1871,-905,0
sub18,4,-739,-480,0
sub18,4,-455,-28,0
sub18,4,19,191,c
sub18,4,253,416,a
sub18,4,461,791,b
sub18,4,853,960,a
sub18,42,-1876,-1705,0
sub18,42,-1533,-957,0
sub18,42,-932,-794,b
sub18,42,-623,-310,0
sub18,42,-271,-88,0
sub18,42,-59,123,c
sub18,42,187,384,b
sub18,42,435,643,a
sub18,42,671,801,a
sub18,42,862,960,c
sub18,7,-1870,-1577,0
sub18,7,-1399,-1289,0
sub18,7,-1095,-144,0
sub18,7,-127,-63,0
sub18,7,-26,191,a
sub18,7,243,415,b
sub18,7,487,728,c
sub18,7,793,990,a
sub18,7,1051,1113,b
sub18,39,-1869,-1716,0
sub18,39,-1546,-1386,0
sub18,39,-1195,-938,0
sub18,39,554,629,0
sub18,39,683,803,a
sub18,39,863,972,b
sub18,39,1005,1130,b
sub18,39,1188,1544,c
sub18,39,1589,1620,a
sub18,9,-1280,-783,0
sub18,9,-736,-75,0
sub18,9,-41,124,b
sub18,9,174,317,a
sub18,9,376,628,c
sub18,9,683,799,b
sub18,27,-1873,-1633,0
sub18,27,-1562,-1314,0
sub18,27,-1163,-985,0
sub18,27,-803,-342,0
sub18,27,-308,-56,0
sub18,27,4,155,b
sub18,27,217,354,a
sub18,27,402,654,c
sub18,27,721,924,b
sub18,27,987,1301,a
sub18,41,-1866,-1608,0
sub18,41,-1418,-1151,0
sub18,41,-1070,-788,0
sub18,41,-744,-208,0
sub18,41,-108,46,0
sub18,41,86,222,b
sub18,41,280,433,c
sub18,41,495,750,a
sub18,41,813,925,0
sub18,51,-1878,-1670,0
sub18,51,-1487,-858,0
sub18,51,-830,-568,0
sub18,51,-539,-63,0
sub18,51,-33,127,b
sub18,51,189,312,a
sub18,51,373,614,c
sub18,51,773,948,b
sub18,19,-1868,-1581,0
sub18,19,-901,-651,a
sub18,19,-578,-437,0
sub18,19,-392,-182,0
sub18,19,-135,-20,0
sub18,19,46,202,a
sub18,19,247,398,a
sub18,19,468,672,c
sub18,19,735,890,b
sub18,19,956,1225,a
sub18,19,1296,1597,c
sub18,50,-1874,-1686,0
sub18,50,-1536,-885,0
sub18,50,-712,-363,0
sub18,50,-346,-49,0
sub18,50,0,209,c
sub18,50,267,401,a
sub18,50,471,768,b
sub18,50,825,995,c
sub18,40,-1866,-1623,0
sub18,40,-1434,-988,0
sub18,40,-812,-612,0
sub18,40,-587,-65,0
sub18,40,-15,114,a
sub18,40,181,416,c
sub18,40,476,736,b
sub18,10,-1868,-1690,0
sub18,10,-1622,-1401,0
sub18,10,-1236,-723,0
sub18,10,-568,-368,0
sub18,10,-345,-74,c
sub18,10,-36,117,c
sub18,10,176,370,a
sub18,10,431,673,b
sub18,10,741,913,c
sub18,32,-1875,-1666,0
sub18,32,-1468,-750,0
sub18,32,-727,-522,0
sub18,32,-501,-76,0
sub18,32,-33,95,a
sub18,32,144,295,c
sub18,32,356,603,b
sub18,32,659,854,c
sub18,5,-1866,-1569,0
sub18,5,-1421,-1083,0
sub18,5,-902,-820,0
sub18,5,-615,-439,0
sub18,5,-410,-58,0
sub18,5,-28,171,b
sub18,5,223,419,a
sub18,5,483,737,c
sub18,21,-1869,-1453,0
sub18,21,-1395,-1045,b
sub18,21,-1021,-944,0
sub18,21,-806,-781,0
sub18,21,-631,-421,0
sub18,21,-404,-70,0
sub18,21,-29,120,b
sub18,21,170,387,a
sub18,21,447,645,c
sub18,21,709,890,a
sub18,21,952,1113,b
sub18,33,-1876,-1615,0
sub18,33,-1470,-1040,b
sub18,33,-896,-506,b
sub18,33,-484,-162,0
sub18,33,-129,-32,b
sub18,33,-4,182,b
sub18,33,231,377,a
sub18,33,447,659,c
sub18,33,735,1029,b
sub18,20,-1866,-1221,0
sub18,20,-1193,-943,0
sub18,20,-787,-562,a
sub18,20,-539,-314,a
sub18,20,-288,-67,a
sub18,20,-38,87,a
sub18,20,144,276,c
sub18,20,346,559,b
sub18,20,628,835,a
sub18,20,893,984,c
sub18,11,-1870,-1689,0
sub18,11,-1501,-1460,0
sub18,11,584,649,0
sub18,11,707,859,b
sub18,11,930,1243,a
sub18,14,-1873,-1719,0
sub18,14,372,532,0
sub18,14,591,706,c
sub18,14,755,934,a
sub18,14,980,1261,b
sub18,14,1315,1455,a
sub18,6,-1868,-1252,0
sub18,6,-1090,-911,0
sub18,6,-722,-493,0
sub18,6,-459,-64,c
sub18,6,-33,192,c
sub18,6,264,411,a
sub18,6,481,737,b
sub18,47,-1876,-1564,0
sub18,47,-1399,-1083,0
sub18,47,-1054,-946,0
sub18,47,-770,-521,0
sub18,47,-491,-66,0
sub18,47,-31,158,b
sub18,47,204,359,c
sub18,47,421,695,a
sub18,47,766,901,b
sub18,13,-1873,-1741,0
sub18,13,-1597,-1410,0
sub18,13,-1349,-1182,0
sub18,13,-1127,-855,0
sub18,13,-690,-355,0
sub18,13,-323,-62,0
sub18,13,-35,142,a
sub18,13,200,352,b
sub18,13,411,772,c
sub18,28,-1874,-1595,0
sub18,28,356,445,0
sub18,28,499,587,a
sub18,28,643,921,c
sub18,28,981,1254,b
sub18,8,-1866,-1707,0
sub18,8,-1508,-1444,0
sub18,8,-1124,-948,0
sub18,8,-932,-869,0
sub18,8,-642,-370,0
sub18,8,-181,-61,0
sub18,8,-3,189,a
sub18,8,239,382,c
sub18,8,438,716,b
sub18,8,781,995,c
sub18,25,-1877,-1023,0
sub18,25,-860,-771,0
sub18,25,-574,-316,0
sub18,25,-272,-29,0
sub18,25,7,180,a
sub18,25,242,413,b
sub18,25,460,866,c
sub18,35,-1875,-1705,0
sub18,35,-1533,-818,0
sub18,35,-784,-72,0
sub18,35,-25,196,b
sub18,35,267,441,a
sub18,35,506,644,c
sub18,35,788,1007,a
sub18,1,-1876,-1518,0
sub18,1,-1509,-1344,0
sub18,1,352,488,0
sub18,1,525,621,a
sub18,1,681,837,b
sub18,1,886,1219,c
sub18,15,-1877,-1675,0
sub18,15,76,206,b
sub18,15,270,456,a
sub18,15,520,668,b
sub18,15,716,1078,c
sub18,44,-1869,-1659,0
sub18,44,-1480,-724,0
sub18,44,-702,-458,0
sub18,44,-434,-76,a
sub18,44,-43,119,a
sub18,44,167,318,c
sub18,44,380,639,b
sub18,44,701,972,c
sub18,17,-1874,-1585,0
sub18,17,-1413,-766,c
sub18,17,-730,-532,0
sub18,17,-513,-30,0
sub18,17,13,161,c
sub18,17,217,407,b
sub18,17,469,661,a
sub18,17,861,1290,c
sub18,52,-1867,-1528,0
sub18,52,-1366,-939,0
sub18,52,-747,-455,0
sub18,52,-420,-53,0
sub18,52,-22,167,c
sub18,52,229,346,a
sub18,52,402,889,b
sub18,48,-1877,-1701,0
sub18,48,-1531,-637,0
sub18,48,-625,-75,0
sub18,48,-39,155,c
sub18,48,213,393,a
sub18,48,443,634,b
sub18,48,739,772,c
sub18,22,-1875,-1661,0
